ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
10237	solute carrier family 35 member B1	SLC35B1	-0.197477950707613	0	-0.192079223122782	0	-0.28927427345587	-1
124641	OVCA2 serine hydrolase domain containing	OVCA2	-0.344080255379188	-1	-0.31504627152132	0	-0.0205245928258186	0
7629	zinc finger protein 76	ZNF76	-0.368093910850606	0	-0.474703052163285	-1	0.16277064075898	0
10390	choline/ethanolamine phosphotransferase 1	CEPT1	-0.206626147158643	0	-0.37038757734511	-1	-0.103128209855273	0
8443	glyceronephosphate O-acyltransferase	GNPAT	-0.353998750416919	-1	-0.329234398782194	-1	-0.000522687647920961	0
6173	ribosomal protein L36a	RPL36A	-0.124120977633073	0	-0.141827891235648	0	-0.418257718600618	-1
8888	minichromosome maintenance complex component 3 associated protein	MCM3AP	-0.403818108291372	-1	-0.456322324474939	-1	0.175747814377585	0
91947	arrestin domain containing 4	ARRDC4	0.542271055401217	1	0.152228468202093	0	-1.38108770283346	-1
3646	eukaryotic translation initiation factor 3 subunit E	EIF3E	-0.115521399837428	0	-0.219544241712446	0	-0.352152789359014	-1
6188	ribosomal protein S3	RPS3	0.0752205422383305	0	-0.322303481153867	-1	-0.440587597851108	-1
8603	family with sequence similarity 193 member A	FAM193A	-0.12718091378578	0	-0.186378248298151	0	-0.375693567846334	-1
2130	EWS RNA binding protein 1	EWSR1	-0.0876967327416995	0	-0.125165357713948	0	-0.477443033351147	-1
723790	H2A clustered histone 19	H2AC19	-0.414612065178417	-1	-0.279006000443685	0	0.00130758197700409	0
7355	solute carrier family 35 member A2	SLC35A2	-0.181145474565737	0	-0.188400340289245	0	-0.324011474901448	-1
23341	DnaJ heat shock protein family (Hsp40) member C16	DNAJC16	-0.21509213823937	0	-0.34825373131558	-1	-0.132129079754845	0
689	basic transcription factor 3	BTF3	-0.226333087200011	0	-0.164816633414395	0	-0.308404974664823	-1
7584	zinc finger protein 35	ZNF35	-0.0520424837958018	0	-0.0630621262235653	0	-0.586857479681616	-1
9754	StAR related lipid transfer domain containing 8	STARD8	0.0526123855044247	0	-0.144602157850162	0	-0.610986465486702	-1
57226	LYR motif containing 2	LYRM2	-0.092061191925831	0	-0.210739406926194	0	-0.402639598766363	-1
80011	proteasome activator subunit 3 interacting protein 1	PSME3IP1	-0.42240842973859	-1	-0.380945592726471	-1	0.0971105341541758	0
23133	PHD finger protein 8	PHF8	-0.379094803463486	-1	-0.371154506896518	-1	0.0436743198703837	0
80024	solute carrier family 8 member B1	SLC8B1	-0.461631950875894	-1	-0.0910651315771567	0	-0.154492920117178	0
2937	glutathione synthetase	GSS	-0.200902254414773	0	-0.355697952351299	-1	-0.151123207886984	0
51714	selenoprotein T	SELENOT	-0.180164181547662	0	-0.199527814411432	0	-0.329696786108157	-1
10199	M-phase phosphoprotein 10	MPHOSPH10	-0.042255834791046	0	-0.208410676150518	0	-0.459604632982735	-1
11261	calcineurin like EF-hand protein 1	CHP1	-0.0706536543872645	0	-0.33254804679647	-1	-0.307312950405855	-1
64422	autophagy related 3	ATG3	-0.304371913510014	-1	-0.35629903226463	-1	-0.0504325874822964	0
60314	chromosome 12 open reading frame 10	C12orf10	0.210627539305595	0	-0.25835301821426	0	-0.663751967317138	-1
51241	cytochrome c oxidase assembly factor COX16	COX16	-0.0419617725993291	0	-0.262208812249831	0	-0.409400853221486	-1
9528	transmembrane protein 59	TMEM59	-0.310323413560855	0	-0.301472142059051	-1	-0.102108985160619	0
11091	WD repeat domain 5	WDR5	-0.00286986960368552	0	-0.200525840320637	0	-0.511927614056068	-1
51496	CTD small phosphatase like 2	CTDSPL2	-0.388596545830264	-1	-0.248676781127832	0	-0.0796757373673049	0
64777	required for meiotic nuclear division 5 homolog B	RMND5B	-0.389966709317731	-1	-0.434664031046038	-1	0.107309173314368	0
8031	nuclear receptor coactivator 4	NCOA4	-0.269049510116457	0	-0.452006627235539	-1	0.00353645992601592	0
6191	ribosomal protein S4 X-linked	RPS4X	-0.12710537536454	0	-0.274690711202707	-1	-0.319492691635279	-1
5917	arginyl-tRNA synthetase 1	RARS1	-0.132538100665382	0	-0.238576676959065	0	-0.350358302845603	-1
55000	taurine up-regulated 1	TUG1	-0.111586949618355	0	-0.2163966832925	0	-0.395282997082644	-1
79001	vitamin K epoxide reductase complex subunit 1	VKORC1	-0.206219953181714	0	-0.287487226833147	-1	-0.229611053219177	0
11103	KRR1 small subunit processome component homolog	KRR1	0.176894961070818	0	0.194565256252645	0	-1.09481201186227	-1
54765	tripartite motif containing 44	TRIM44	-0.158115031938195	0	-0.389427670160721	-1	-0.175932727979838	0
2769	G protein subunit alpha 15	GNA15	-0.0764453428253926	0	-0.228845025300876	0	-0.418206167454562	-1
55017	chromosome 14 open reading frame 119	C14orf119	-0.307794731435637	-1	-0.336130376757435	-1	-0.0812517309078835	0
1968	eukaryotic translation initiation factor 2 subunit gamma	EIF2S3	-0.149249576314752	0	-0.222284690781976	0	-0.355648922654295	-1
9482	syntaxin 8	STX8	-0.194681349787665	0	-0.464184072974989	-1	-0.0683605982717488	0
56894	1-acylglycerol-3-phosphate O-acyltransferase 3	AGPAT3	-0.265100015233527	-1	-0.130490636506032	0	-0.332601012234969	0
2776	G protein subunit alpha q	GNAQ	-0.04877545895304	0	-0.214857637921607	0	-0.466048403414108	-1
1730	diaphanous related formin 2	DIAPH2	0.000282694048209464	0	-0.0594000698089179	0	-0.670594044841206	-1
3312	heat shock protein family A (Hsp70) member 8	HSPA8	-0.16260093035708	0	-0.245366898576346	0	-0.322018173168008	-1
51377	ubiquitin C-terminal hydrolase L5	UCHL5	-0.133423442758762	0	-0.205786025013319	0	-0.392739276665893	-1
7738	zinc finger protein 184	ZNF184	-0.618933586499722	-1	-0.310965113182707	0	0.197337974292322	0
23527	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	ACAP2	-0.247933038572819	0	-0.421781593626411	-1	-0.0633494322500265	0
81704	dedicator of cytokinesis 8	DOCK8	-0.288193873686229	0	-0.56435407923434	-1	0.11895532461746	0
90693	coiled-coil domain containing 126	CCDC126	-0.441187112188702	-1	-0.348119734762292	0	0.0541749443568005	0
51629	solute carrier family 25 member 39	SLC25A39	-0.319078729432025	0	-0.403961734806613	-1	-0.0143585992098529	0
80014	WW and C2 domain containing 2	WWC2	0.151474894281353	0	-0.213663715070533	0	-0.675466431093797	-1
9525	vacuolar protein sorting 4 homolog B	VPS4B	-0.344161769738106	-1	-0.186515495353726	0	-0.207581301493303	0
6908	TATA-box binding protein	TBP	-0.163327812990907	0	-0.173315183273937	0	-0.402727297500697	-1
10775	POP4 homolog, ribonuclease P/MRP subunit	POP4	-0.145126588762208	0	-0.279516533281987	0	-0.315899267034663	-1
84967	LSM10, U7 small nuclear RNA associated	LSM10	-0.417610812929155	-1	-0.358880479484721	-1	0.0339307835615141	0
7205	thyroid hormone receptor interactor 6	TRIP6	-0.100009837781885	0	-0.209544088682224	0	-0.433556961538073	-1
23608	makorin ring finger protein 1	MKRN1	-0.557379508397519	-1	-0.348323703297151	0	0.161838180225232	0
27230	stress associated endoplasmic reticulum protein 1	SERP1	-0.187036583710093	0	-0.342729452168031	-1	-0.215161745267901	0
55744	cytochrome c oxidase assembly factor 1 homolog	COA1	-0.472237762187403	0	-0.55132650632531	-1	0.277791195190645	0
79685	SAP30 like	SAP30L	-0.474911400674115	-1	-0.164045855921707	0	-0.106860593034421	0
203547	vacuolar ATPase assembly factor VMA21	VMA21	0.0286409401795815	0	-0.116759594274315	0	-0.659649536593985	-1
409	arrestin beta 2	ARRB2	-0.210226642739151	0	-0.345314975009476	-1	-0.194151563397829	0
51428	DEAD-box helicase 41	DDX41	-0.164774947679224	0	-0.328394962017731	-1	-0.257245211372318	-1
8195	McKusick-Kaufman syndrome	MKKS	-0.451637073919322	-1	-0.140039841082407	0	-0.161138863915046	0
51637	RNA transcription, translation and transport factor	RTRAF	-0.247775009049374	0	-0.3662561777422	-1	-0.138954837561155	0
10623	RNA polymerase III subunit C	POLR3C	-0.228527308786118	0	-0.327342333615947	-1	-0.197325008456346	0
7846	tubulin alpha 1a	TUBA1A	0.0674366363653451	0	-0.0891606883494589	0	-0.731547064251236	-1
84034	elastin microfibril interfacer 2	EMILIN2	-0.0963741321830245	0	-0.133131210130575	0	-0.524303740726333	-1
7341	small ubiquitin like modifier 1	SUMO1	-0.264327603617442	0	-0.319128109794441	-1	-0.171111788927369	0
1808	dihydropyrimidinase like 2	DPYSL2	-0.263960818362541	0	-0.117997515596809	0	-0.372722239045949	-1
7408	vasodilator stimulated phosphoprotein	VASP	0.113140930001787	0	-0.213076453737514	0	-0.655010269434959	-1
9049	aryl hydrocarbon receptor interacting protein	AIP	-0.456306829170156	-1	-0.556273467376467	-1	0.253173796079528	0
79228	THO complex 6	THOC6	-0.0399825970806393	0	-0.169399861003395	0	-0.550714110844449	-1
4524	methylenetetrahydrofolate reductase	MTHFR	-0.607319229754452	-1	-0.491387152616905	-1	0.33748458444421	1
7707	zinc finger protein 148	ZNF148	-0.33058783537615	-1	-0.199724042732887	0	-0.230958167851838	0
54468	meiosis regulator for oocyte development	MIOS	0.256264280323139	0	-0.23032640346381	0	-0.788812605182404	-1
84661	dpy-30 histone methyltransferase complex regulatory subunit	DPY30	-0.425604170080177	-1	-0.375297324128518	-1	0.0376879463404247	0
4360	mannose receptor C-type 1	MRC1	-0.0719117627297834	0	-0.171751596557	0	-0.519629598720213	-1
84232	MAF1 homolog, negative regulator of RNA polymerase III	MAF1	-0.416089269237563	-1	-0.277941333941133	-1	-0.0693198900278542	0
6157	ribosomal protein L27a	RPL27A	-0.12043477707331	0	-0.25144722481358	0	-0.391609577420095	-1
6601	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2	SMARCC2	-0.257462393475276	0	-0.437949604269871	-1	-0.0682460313997293	0
51118	UTP11 small subunit processome component	UTP11	-0.0772708474159511	0	-0.245638915624294	0	-0.44122211614429	-1
10490	vesicle transport through interaction with t-SNAREs 1B	VTI1B	-0.218248715105629	0	-0.322520639461422	-1	-0.224080353930088	0
5441	RNA polymerase II subunit L	POLR2L	-0.0723744511438014	0	-0.17830332532254	0	-0.517183224417819	-1
51246	shisa family member 5	SHISA5	-0.310257521673064	0	-0.376453703073556	-1	-0.0814736599699462	0
8819	Sin3A associated protein 30	SAP30	-0.263495910351811	0	-0.524140291315199	-1	0.0185151628705746	0
10664	CCCTC-binding factor	CTCF	-0.372642263526746	-1	-0.220104589766629	0	-0.176738997704605	0
8539	apoptosis inhibitor 5	API5	-0.228244832452928	0	-0.266325018688796	-1	-0.275439962667214	-1
84720	phosphatidylinositol glycan anchor biosynthesis class O	PIGO	-0.279231477179023	0	-0.466351951725267	-1	-0.0269732096664068	0
1801	diphthamide biosynthesis 1	DPH1	-0.360976829531781	0	-0.468027253518812	-1	0.0551506965236772	0
79180	EF-hand domain family member D2	EFHD2	0.324528540384392	0	-0.0378928373618983	0	-1.06147077109129	-1
51441	YTH N6-methyladenosine RNA binding protein 2	YTHDF2	-0.207300971592048	0	-0.18128882573537	0	-0.386445855349239	-1
10093	actin related protein 2/3 complex subunit 4	ARPC4	-0.119493116564135	0	-0.280940451222911	-1	-0.374856199149145	-1
6448	N-sulfoglucosamine sulfohydrolase	SGSH	-0.335788721725329	-1	-0.377417837378756	-1	-0.0622092873907274	0
51255	ring finger protein 181	RNF181	-0.342971468824723	-1	-0.400461959846893	-1	-0.0323522724576755	0
2519	alpha-L-fucosidase 2	FUCA2	-0.0957981633437051	0	-0.244150819432987	0	-0.43591348748506	-1
25946	zinc finger protein 385A	ZNF385A	-0.632653865087022	-1	-0.350631237200576	0	0.207307424493647	0
119032	BLOC-1 related complex subunit 7	BORCS7	0.105084525406378	0	-0.129696584741103	0	-0.751575639350412	-1
55707	NECAP endocytosis associated 2	NECAP2	-0.428609538001584	-1	-0.405257486604093	-1	0.0543592012187588	0
9776	autophagy related 13	ATG13	-0.485520402581436	-1	-0.342109891843711	0	0.0469907228490722	0
9698	pumilio RNA binding family member 1	PUM1	-0.400444009750103	-1	-0.254311667116525	-1	-0.126740604725367	0
9775	eukaryotic translation initiation factor 4A3	EIF4A3	-0.0410264053338114	0	-0.137561552206648	0	-0.603484517766649	-1
25963	transmembrane protein 87A	TMEM87A	-0.442787256468749	-1	-0.244383795768551	0	-0.0974697972926233	0
8678	beclin 1	BECN1	-0.244354442765529	-1	-0.423718526639933	-1	-0.118549775816687	0
83877	TM2 domain containing 2	TM2D2	-0.0532067132659648	0	-0.256545422894055	0	-0.478942819102716	-1
29101	SSU72 homolog, RNA polymerase II CTD phosphatase	SSU72	-0.174321872641187	0	-0.401730647936906	-1	-0.213591198934049	0
1340	cytochrome c oxidase subunit 6B1	COX6B1	-0.255256262567366	0	-0.315846121128297	-1	-0.219371728617096	0
23787	mitochondrial carrier 1	MTCH1	-0.326403298745745	-1	-0.214370224965013	0	-0.250093447518829	0
54539	NADH:ubiquinone oxidoreductase subunit B11	NDUFB11	-0.236832384507544	0	-0.263149257895471	-1	-0.293599101443066	-1
54934	KAT8 regulatory NSL complex subunit 2	KANSL2	-0.434857720399044	-1	-0.258724683408458	0	-0.100142938149945	0
129303	transmembrane protein 150A	TMEM150A	-0.384792811408088	-1	-0.335479625636641	-1	-0.0737013198868759	0
55333	synaptojanin 2 binding protein	SYNJ2BP	-0.199860010223532	0	-0.446316092285434	-1	-0.151459523097586	0
2647	biogenesis of lysosomal organelles complex 1 subunit 1	BLOC1S1	-0.138508993850056	0	-0.389324361140945	-1	-0.270091126085283	0
9802	DAZ associated protein 2	DAZAP2	-0.17363133107912	0	-0.209324114557605	0	-0.416831875425927	-1
94097	sideroflexin 5	SFXN5	-0.113848825912577	0	-0.309661284862171	-1	-0.376506321522037	-1
4736	ribosomal protein L10a	RPL10A	-0.0718866166494365	0	-0.161981838422221	0	-0.567058314883026	-1
79650	U6 snRNA biogenesis phosphodiesterase 1	USB1	-0.155543248599727	0	-0.547355415562857	-1	-0.0998508954257016	0
80207	outer mitochondrial membrane lipid metabolism regulator OPA3	OPA3	-0.14142331729283	0	-0.238083411083016	0	-0.424518221186567	-1
9538	EI24 autophagy associated transmembrane protein	EI24	-0.306449934990374	0	-0.156956375381009	0	-0.341097753685194	-1
150776	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene	LOC150776	-0.222294692381427	0	-0.216067228296961	0	-0.366496150861174	-1
55741	ER degradation enhancing alpha-mannosidase like protein 2	EDEM2	-0.425867538921596	0	-0.586473543354952	-1	0.207113538985533	0
3073	hexosaminidase subunit alpha	HEXA	-0.285563368457412	0	-0.358568668365807	-1	-0.162088903637503	0
5634	phosphoribosyl pyrophosphate synthetase 2	PRPS2	-0.205849342709163	0	-0.45265958893118	-1	-0.147823143750601	0
55127	HEAT repeat containing 1	HEATR1	-0.201533042518674	0	0.196938962291327	0	-0.802163602485047	-1
6605	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	SMARCE1	-0.312452992501628	-1	-0.223939082473422	0	-0.270419921941844	0
84975	major facilitator superfamily domain containing 5	MFSD5	-0.337329955279749	-1	-0.365030175212125	-1	-0.105508059737572	0
55299	biogenesis of ribosomes BRX1	BRIX1	-0.199291190804489	0	-0.127971719144824	0	-0.481699502320966	-1
2547	X-ray repair cross complementing 6	XRCC6	-0.161798558737491	0	-0.282377797365042	0	-0.366670872937602	-1
8675	syntaxin 16	STX16	-0.274872731113437	0	-0.405371231916819	-1	-0.131990267902223	0
79813	euchromatic histone lysine methyltransferase 1	EHMT1	-0.377077640579488	-1	-0.321947829852295	0	-0.113464584322729	0
80347	Coenzyme A synthase	COASY	-0.470534016548006	-1	-0.292185003535012	0	-0.0504745069565988	0
9702	centrosomal protein 57	CEP57	-0.161107658438794	0	-0.562470126394572	-1	-0.0905041045320392	0
54555	DEAD-box helicase 49	DDX49	-0.157369843307736	0	-0.229075957483047	0	-0.429227036791222	-1
79654	HECT domain E3 ubiquitin protein ligase 3	HECTD3	-0.448329806840864	-1	-0.33953373785396	-1	-0.0291070969359755	0
55052	mitochondrial ribosomal protein L20	MRPL20	-0.159078398804235	0	-0.25059387697141	0	-0.407557051010237	-1
10197	proteasome activator subunit 3	PSME3	-0.212369354508535	0	-0.274625540934853	0	-0.331434467178978	-1
51019	WASH complex subunit 3	WASHC3	-0.164556178313711	0	-0.42340240877925	-1	-0.230995047349907	0
11269	DEAD-box helicase 19B	DDX19B	-0.250956743925272	-1	-0.351744916356129	-1	-0.218357558809226	0
9520	aminopeptidase puromycin sensitive	NPEPPS	-0.295895909254829	0	-0.336624948316317	-1	-0.189129935031161	0
81037	CLPTM1 like	CLPTM1L	-0.158649966430769	0	-0.333127844511449	-1	-0.331354994792541	-1
51306	family with sequence similarity 13 member B	FAM13B	0.141336958531728	0	-0.222738601568032	0	-0.742326493747079	-1
23351	KH and NYN domain containing	KHNYN	-0.425433883510447	-1	-0.363052994241752	-1	-0.035483397322249	0
9879	DEAD-box helicase 46	DDX46	-0.137094106182738	0	-0.265043751655085	0	-0.422170393236454	-1
2783	G protein subunit beta 2	GNB2	-0.18621819497919	0	-0.332705169280439	-1	-0.30666231322104	0
374395	transmembrane protein 179B	TMEM179B	-0.405739768221688	-1	-0.511269831971529	-1	0.0902357145782648	0
317662	family with sequence similarity 149 member B1	FAM149B1	-0.218885189632049	0	-0.440980553129306	-1	-0.16779143532273	0
51105	PHD finger protein 20 like 1	PHF20L1	-0.234268587680802	0	-0.327320217753934	-1	-0.266410771554275	0
5709	proteasome 26S subunit, non-ATPase 3	PSMD3	-0.225911541496769	0	-0.308229384340258	-1	-0.295196324355093	0
6229	ribosomal protein S24	RPS24	-0.174729942649718	0	-0.207454617790473	0	-0.447249275269039	-1
10713	ubiquitin specific peptidase 39	USP39	-0.284203308229284	0	-0.319319762016679	-1	-0.226003656307526	0
7559	zinc finger protein 12	ZNF12	-0.091179828868631	0	-0.316784406265562	0	-0.422977874068527	-1
54499	transmembrane and coiled-coil domains 1	TMCO1	-0.127582159171874	0	-0.341440665546214	-1	-0.362676926847369	-1
474383	coagulation factor VIII associated 2	F8A2	-0.341111505117125	-1	-0.301567305498805	-1	-0.19181598528691	0
474384	coagulation factor VIII associated 3	F8A3	-0.341111505117125	-1	-0.301567305498805	-1	-0.19181598528691	0
8263	coagulation factor VIII associated 1	F8A1	-0.341111505117125	-1	-0.301567305498805	-1	-0.19181598528691	0
3295	hydroxysteroid 17-beta dehydrogenase 4	HSD17B4	-0.254817310633038	0	-0.400014451031144	-1	-0.180356908851222	0
7040	transforming growth factor beta 1	TGFB1	-0.151833484489563	0	-0.391409930050935	-1	-0.292762898719605	-1
7326	ubiquitin conjugating enzyme E2 G1	UBE2G1	-0.225600118776581	0	-0.142968929258652	0	-0.467720440072922	-1
85025	transmembrane protein 60	TMEM60	-0.393290703421407	-1	-0.358910647484084	-1	-0.0849616567308296	0
171586	abhydrolase domain containing 3	ABHD3	-0.0596579047225081	0	-0.519662540894606	-1	-0.258062789447361	0
5589	protein kinase C substrate 80K-H	PRKCSH	-0.207767943003287	0	-0.351080881346547	-1	-0.278676431725282	0
5250	solute carrier family 25 member 3	SLC25A3	-0.205546816119281	0	-0.330961542729264	-1	-0.30111354499795	-1
5547	prolylcarboxypeptidase	PRCP	-0.13834593457044	0	-0.390639259251486	-1	-0.309215425430567	0
283431	growth arrest specific 2 like 3	GAS2L3	0.273149621485896	0	-0.110465773471333	0	-1.00275027059547	-1
3015	H2A.Z variant histone 1	H2AZ1	-0.363113285461678	-1	-0.403489155000083	-1	-0.0737535560775715	0
27039	polycystin 2 like 2, transient receptor potential cation channel	PKD2L2	0.0841810016660212	0	-0.192189358234218	0	-0.732504321433902	-1
3921	ribosomal protein SA	RPSA	-0.248310331807749	0	-0.28886951335865	0	-0.303479882918124	-1
25842	anti-silencing function 1A histone chaperone	ASF1A	-0.184969386588561	0	-0.21534880370678	0	-0.44064641990026	-1
47	ATP citrate lyase	ACLY	-0.236958610156542	0	-0.304274184675076	-1	-0.300098512515794	0
10935	peroxiredoxin 3	PRDX3	-0.201471028832916	0	-0.333905038422879	-1	-0.306176512154718	0
6642	sorting nexin 1	SNX1	-0.295924584477246	-1	-0.360672021738258	-1	-0.187540826001511	0
1211	clathrin light chain A	CLTA	-0.202654807500046	0	-0.293084867934086	-1	-0.348443382528718	-1
148362	BRO1 domain and CAAX motif containing	BROX	-0.253056955586976	0	-0.284374630183308	0	-0.307090023423072	-1
23317	DnaJ heat shock protein family (Hsp40) member C13	DNAJC13	-0.436517789939623	-1	-0.431671912248936	-1	0.0183749425691691	0
63933	mitochondrial calcium uniporter regulator 1	MCUR1	0.466270579683549	0	-0.0451457084022966	0	-1.27229435733553	-1
25913	protection of telomeres 1	POT1	-0.33561273362891	0	-0.419046374313158	-1	-0.0969026296539361	0
79954	nucleolar protein 10	NOL10	-0.127883055988042	0	-0.0245274729585887	0	-0.699856076557525	-1
6464	SHC adaptor protein 1	SHC1	-0.243352273001866	0	-0.264384557873811	0	-0.34546649512569	-1
219402	mitochondrial translational initiation factor 3	MTIF3	-0.426191123099578	-1	-0.374068553997942	-1	-0.0545251391458415	0
1659	DEAH-box helicase 8	DHX8	-0.539527464923703	-1	-0.302739920717674	0	-0.0133709854674251	0
54442	potassium channel tetramerization domain containing 5	KCTD5	-0.136725670331371	0	-0.123310140777347	0	-0.5964638271588	-1
51507	replication termination factor 2	RTF2	-0.169319617493437	0	-0.382248815929366	-1	-0.30706823437335	-1
8480	ribonucleic acid export 1	RAE1	-0.194441503999217	0	-0.17923627400126	0	-0.48629099271985	-1
826	calpain small subunit 1	CAPNS1	-0.234343852900944	0	-0.322513459520932	-1	-0.303291236384052	-1
9144	synaptogyrin 2	SYNGR2	-0.317389482160307	0	-0.377698760001167	-1	-0.165794416555663	0
60559	signal peptidase complex subunit 3	SPCS3	-0.195151436019703	0	-0.236685860048047	0	-0.429708279255758	-1
9917	FAM20B glycosaminoglycan xylosylkinase	FAM20B	-0.38189981981483	-1	-0.262339770420608	0	-0.21800952508408	0
54856	gon-4 like	GON4L	-0.121054406756748	0	-0.32292876918453	-1	-0.41870806276458	-1
58486	zinc finger BED-type containing 5	ZBED5	-0.369853146066694	0	-0.418131010762284	-1	-0.075338839320958	0
9724	UTP14C small subunit processome component	UTP14C	-0.232889939796761	0	-0.316160640942785	-1	-0.314468405337857	-1
23582	cyclin D1 binding protein 1	CCNDBP1	-0.414982923526237	-1	-0.556382996646256	-1	0.107412585901956	0
23469	PHD finger protein 3	PHF3	-0.570969178551659	-1	-0.356795958331537	0	0.0634075518322952	0
1937	eukaryotic translation elongation factor 1 gamma	EEF1G	-0.15906464514099	0	-0.268737933569325	0	-0.437694718597697	-1
23517	Mtr4 exosome RNA helicase	MTREX	-0.106942833447867	0	-0.348965693827669	0	-0.410226221079311	-1
7332	ubiquitin conjugating enzyme E2 L3	UBE2L3	-0.333193920144865	-1	-0.258971187181489	-1	-0.274282020353697	-1
55611	OTU deubiquitinase, ubiquitin aldehyde binding 1	OTUB1	-0.303427390011919	0	-0.393952088387666	-1	-0.171628495757476	0
1389	cAMP responsive element binding protein like 2	CREBL2	-0.231381219074192	0	-0.538208383555098	-1	-0.0994243590105501	0
54987	CXXC motif containing zinc binding protein	CZIB	-0.387107999993816	-1	-0.487549729648784	-1	0.00559138702233319	0
84548	transmembrane protein 185A	TMEM185A	-0.519212751474026	-1	-0.255512071500917	0	-0.0947742874569819	0
4798	nuclear factor related to kappaB binding protein	NFRKB	-0.483105301737345	-1	-0.218743983051846	0	-0.168023933475071	0
154214	ring finger protein 217	RNF217	-0.664372375396239	-1	-0.256331383952299	0	0.0504040570449575	0
10948	StAR related lipid transfer domain containing 3	STARD3	-0.153553357467265	0	-0.41494185285398	-1	-0.3020799628771	0
23649	DNA polymerase alpha 2, accessory subunit	POLA2	-0.700041476560159	-1	-0.407980484949796	-1	0.235651877195462	0
25852	armadillo repeat containing 8	ARMC8	-0.370584102805067	-1	-0.303574364022122	0	-0.198523720479765	0
85476	G elongation factor mitochondrial 1	GFM1	-0.135825828217772	0	-0.20478986275859	0	-0.532692729173611	-1
5921	RAS p21 protein activator 1	RASA1	-0.312731745983843	0	-0.44475349140591	-1	-0.117511990038325	0
9645	microtubule associated monooxygenase, calponin and LIM domain containing 2	MICAL2	0.0344860105968738	0	0.0589358353591791	0	-0.969902555078546	-1
9619	ATP binding cassette subfamily G member 1	ABCG1	-1.27571195911007	-1	-0.679733678119083	0	1.07883805550467	1
27335	eukaryotic translation initiation factor 3 subunit K	EIF3K	-0.122280035059553	0	-0.331117757648492	0	-0.423268636930745	-1
55823	VPS11 core subunit of CORVET and HOPS complexes	VPS11	-0.401867068694649	-1	-0.412842860170533	-1	-0.0642413490842753	0
153201	solute carrier family 36 member 2	SLC36A2	-0.172342137100202	0	-0.247654961885182	0	-0.4592539340215	-1
2022	endoglin	ENG	-0.212015165397821	0	-0.39462455078781	-1	-0.272958111154193	0
26190	F-box and WD repeat domain containing 2	FBXW2	-0.406407125300927	-1	-0.360902261180746	-1	-0.11343276322266	0
23186	REST corepressor 1	RCOR1	-0.248420218936159	0	-0.146698456088354	0	-0.488851692718278	-1
23064	senataxin	SETX	-0.252674775357061	0	-0.425048230347526	-1	-0.206710722393405	0
246721	RNA polymerase II subunit J2	POLR2J2	-0.312682792342205	0	-0.40323333252188	-1	-0.171228872995458	0
257160	ring finger protein 214	RNF214	-0.523780442458762	-1	-0.430277641108875	0	0.0652346133111461	0
55593	OTU deubiquitinase 5	OTUD5	-0.373427237860922	-1	-0.382579910722107	-1	-0.133294805580798	0
63897	HEAT repeat containing 6	HEATR6	-0.493055711759585	-1	-0.74913907534447	-1	0.351017863195437	0
8546	adaptor related protein complex 3 subunit beta 1	AP3B1	-0.118966520020718	0	-0.311295568740112	0	-0.461544711019718	-1
57038	arginyl-tRNA synthetase 2, mitochondrial	RARS2	-0.247767129097047	0	-0.425060414527019	-1	-0.219770242509469	0
51204	translational activator of cytochrome c oxidase I	TACO1	-0.401068496411092	-1	-0.294153794801682	0	-0.197491409373976	0
23623	RUN and SH3 domain containing 1	RUSC1	-0.245082481155499	0	-0.192552192335828	0	-0.455422768386171	-1
55277	FGGY carbohydrate kinase domain containing	FGGY	-0.293781195521067	0	-0.611296928142604	-1	0.00796266787782862	0
79035	nucleic acid binding protein 2	NABP2	-0.433883312464049	0	-0.727877706738557	-1	0.263586020032921	0
57804	DNA polymerase delta 4, accessory subunit	POLD4	-0.42526914850313	0	-0.617703016138746	-1	0.144060922984016	0
5356	pleiotropic regulator 1	PLRG1	-0.268807721473367	0	-0.356084450492924	-1	-0.275369294604765	0
22909	FANCD2 and FANCI associated nuclease 1	FAN1	-0.23512067459928	0	-0.224666991445549	0	-0.441183093987748	-1
79684	Myb/SANT DNA binding domain containing 2	MSANTD2	-0.306909976488893	0	-0.163740861478244	0	-0.430722656696904	-1
11102	ribonuclease P/MRP subunit p14	RPP14	-0.194175139414378	0	-0.200310326400126	0	-0.509167339523406	-1
1798	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	DPAGT1	-0.368558583630366	0	-0.389308377690391	-1	-0.145826447578136	0
56993	translocase of outer mitochondrial membrane 22	TOMM22	-0.265987224635527	0	-0.170967722667246	0	-0.467418994533864	-1
23304	ubiquitin protein ligase E3 component n-recognin 2	UBR2	-0.652289212681318	-1	-0.377590162104015	-1	0.12501028172073	0
23193	glucosidase II alpha subunit	GANAB	-0.132667058652533	0	-0.426334140454498	-1	-0.346768176014599	0
